output,output_mean,output_std,output_cv,mean_input_cv,CVR
iteration2_keff,1.103785551420082,0.0016551520768080263,0.0014995232313727792,0.10011111889434837,0.014978588272050895
iteration2_max_fuel_temp,1075.884534336336,10.269669138460525,0.009545326483194979,0.10011111889434837,0.09534731594867676
iteration2_max_monolith_temp,1037.180855219983,11.013773101947862,0.010618951407092713,0.10011111889434837,0.10607164842797688
iteration2_max_global_stress,154.03954290850135,47.15740062912323,0.30613827942306004,0.10011111889434837,3.057984795336681
iteration2_wall2,29.9057004390405,0.037410493668958135,0.0012509485857124575,0.10011111889434837,0.012495600883580555
