output,mean,std,q05,q25,q50,q75,q95
iteration2_keff,1.1038156506708108,0.0016656925189583386,1.1016340559323017,1.1029827228328153,1.1038798741691644,1.1047829989761806,1.1058831323410592
iteration2_max_fuel_temp,1075.7259208668183,10.680511023407112,1062.3895058292035,1067.8306111266718,1073.5672588793245,1081.5867011787657,1096.1786371929138
iteration2_max_monolith_temp,1037.9251613457945,11.92070355529935,1022.7675634932219,1029.1273016816044,1035.577471775569,1044.730965988631,1060.7543445892454
iteration2_max_global_stress,156.63400317440465,48.53645925866345,88.7923345862988,117.63998698255173,150.19550951762807,190.82326199906723,245.01263805989177
iteration2_wall2,29.9089974466694,0.03436228499625296,29.85453938427694,29.882146065478395,29.908971900633247,29.93562239784635,29.964287581386365
