output,output_mean,output_std,output_cv,mean_input_cv,CVR
iteration2_keff,1.1038156506708108,0.0016656925189583386,0.0015090314383077138,0.10011111889434837,0.015073564804527461
iteration2_max_fuel_temp,1075.7259208668183,10.680511023407112,0.00992865451712902,0.10011111889434837,0.09917634151714119
iteration2_max_monolith_temp,1037.9251613457945,11.92070355529935,0.011485128214680456,0.10011111889434837,0.11472380232610538
iteration2_max_global_stress,156.63400317440465,48.53645925866345,0.30987179204390486,0.10011111889434837,3.095278481213721
iteration2_wall2,29.9089974466694,0.03436228499625296,0.001148894577878252,0.10011111889434837,0.011476193559386052
