level,test_nll_std,RMSE_mean_primary,R2_mean_primary,PICP90_mean_primary,MPIW90_mean_primary,CRPS_mean_primary,stress_RMSE,stress_R2,stress_PICP90,keff_RMSE,keff_R2,keff_PICP90
0,0.4066951870918274,3.9074065685272217,0.759011161327362,0.9573170731707317,15.917525674458494,2.155925762796881,9.363546371459961,0.9133355617523193,0.975609756097561,0.00029364018701016903,0.82880699634552,0.9969512195121951
1,0.4833594858646393,3.5703015327453613,0.7843134045600891,0.9414634146341463,15.591397935115495,2.109125531834536,8.215682983398438,0.9332813024520874,0.9786585365853658,0.00028643591213040054,0.837104320526123,0.9817073170731707
2,0.17852801084518433,3.7074055671691895,0.775249719619751,0.9268292682926829,11.86135444599121,2.012014627450381,8.59981918334961,0.9268963932991028,0.926829268292683,0.0002705160004552454,0.8547083735466003,0.9878048780487805
4,0.45850467681884766,3.967473268508911,0.7722429633140564,0.9573170731707317,15.57110440390259,2.2554281029938714,10.161951065063477,0.8979261517524719,0.9420731707317073,0.00029424834065139294,0.8280972242355347,0.9878048780487805
